method	bwa_cohort	bwa_hwe	bwa_nohwe	ngm_cohort	ngm_hwe	ngm_nohwe
bwa_cohort	1.0	0.9993661611337467	0.9886065212320081	0.9735039733081551	0.9670406771659465	0.9601348587227919
bwa_hwe	0.9993661611337467	1.0	0.9895470383275261	0.9759334897169148	0.9704742301120053	0.9635538268509701
bwa_nohwe	0.9886065212320081	0.9895470383275261	1.0	0.9699544597175197	0.9657219926330677	0.9751134761252035
ngm_cohort	0.9735039733081551	0.9759334897169148	0.9699544597175197	1.0	0.998613552169401	0.9898969926166897
ngm_hwe	0.9670406771659465	0.9704742301120053	0.9657219926330677	0.998613552169401	1.0	0.9907610591405428
ngm_nohwe	0.9601348587227919	0.9635538268509701	0.9751134761252035	0.9898969926166897	0.9907610591405428	1.0
