method	bwa_cohort	bwa_hwe	bwa_nohwe	ngm_cohort	ngm_hwe	ngm_nohwe
bwa_cohort	1.0	0.9993037501534204	0.9957249494310293	0.9802200009245076	0.9844555208245332	0.9814091089500304
bwa_hwe	0.9993037501534204	1.0	0.9970326494633871	0.9787764939165807	0.9843197138489641	0.9814378005645872
bwa_nohwe	0.9957249494310293	0.9970326494633871	1.0	0.9726530657787144	0.9801288253493603	0.9809627949458127
ngm_cohort	0.9802200009245076	0.9787764939165807	0.9726530657787144	1.0	0.997859605554059	0.9952206146062634
ngm_hwe	0.9844555208245332	0.9843197138489641	0.9801288253493603	0.997859605554059	1.0	0.9970689921751591
ngm_nohwe	0.9814091089500304	0.9814378005645872	0.9809627949458127	0.9952206146062634	0.9970689921751591	1.0
