method	bwa_cohort	bwa_hwe	bwa_nohwe	ngm_cohort	ngm_hwe	ngm_nohwe
bwa_cohort	1.0	0.9994562199692636	0.9892393240231625	0.9757328099400726	0.9702826359129819	0.9639514405946816
bwa_hwe	0.9994562199692636	1.0	0.9902790652339183	0.9783823727602149	0.9737840119303255	0.9674830221162981
bwa_nohwe	0.9892393240231625	0.9902790652339183	1.0	0.9713967559532277	0.9680245500390512	0.9770467922596902
ngm_cohort	0.9757328099400726	0.9783823727602149	0.9713967559532277	1.0	0.9988148695349305	0.9907269684689671
ngm_hwe	0.9702826359129819	0.9737840119303255	0.9680245500390512	0.9988148695349305	1.0	0.9916322389198791
ngm_nohwe	0.9639514405946816	0.9674830221162981	0.9770467922596902	0.9907269684689671	0.9916322389198791	1.0
